time,open,high,low,close,Higher Low,Higher High,Lower Low,Lower High
2019-10-21T16:00:00+02:00,1491.83,1493.045,1483.1,1485.7,0,0,0,0
2019-10-21T20:00:00+02:00,1485.705,1485.8,1481.4,1484.232,0,0,0,0
2019-10-22T00:00:00+02:00,1484.458,1485.17,1480.6,1484.065,0,0,1,0
2019-10-22T04:00:00+02:00,1484.03,1485.838,1483.1,1485.11,0,0,0,0
2019-10-22T08:00:00+02:00,1485.11,1489,1484.19,1487.79,0,0,0,0
2019-10-22T12:00:00+02:00,1487.71,1488.9,1484.2,1486.9,0,0,0,0
2019-10-22T16:00:00+02:00,1486.78,1487.2,1482.6,1485.1,0,0,0,0
2019-10-22T20:00:00+02:00,1485.118,1488.704,1483.02,1487.905,0,0,0,0
2019-10-23T00:00:00+02:00,1487.776,1490.61,1487.59,1489.07,0,0,0,0
2019-10-23T04:00:00+02:00,1489.07,1490.4,1488.11,1489.278,0,0,0,0
2019-10-23T08:00:00+02:00,1489.2,1495.024,1488.03,1493.18,0,0,0,0
2019-10-23T12:00:00+02:00,1493.228,1496.268,1490,1495.4,0,1,0,0
2019-10-23T16:00:00+02:00,1495.338,1495.67,1491,1491.91,0,0,0,0
2019-10-23T20:00:00+02:00,1491.86,1493.75,1491,1492.084,0,0,0,0
2019-10-24T00:00:00+02:00,1492.084,1493.4,1490.6,1493.26,0,0,0,0
2019-10-24T04:00:00+02:00,1493.225,1493.6,1491.82,1492.838,0,0,0,0
2019-10-24T08:00:00+02:00,1492.78,1492.838,1487.8,1488.738,1,0,0,0
2019-10-24T12:00:00+02:00,1488.738,1501.6,1488.4,1498.85,0,0,0,0
2019-10-24T16:00:00+02:00,1498.84,1503.2,1497.29,1501.87,0,0,0,0
2019-10-24T20:00:00+02:00,1501.86,1504.1,1501.67,1503.576,0,0,0,0
2019-10-25T00:00:00+02:00,1503.476,1503.8,1500.71,1502.276,0,0,0,0
2019-10-25T04:00:00+02:00,1502.28,1504.92,1501.49,1504.078,0,0,0,0
2019-10-25T08:00:00+02:00,1504,1507,1503.72,1504.64,0,0,0,0
2019-10-25T12:00:00+02:00,1504.65,1517.948,1504.3,1514.24,0,1,0,0
2019-10-25T16:00:00+02:00,1514.25,1514.46,1500.2,1503.698,0,0,0,0
2019-10-25T20:00:00+02:00,1503.61,1506.215,1503.2,1504.398,0,0,0,0
2019-10-27T23:00:00+01:00,1504.5,1506.178,1501.87,1505.5,0,0,0,0
2019-10-28T03:00:00+01:00,1505.84,1506.138,1503,1505.71,0,0,0,0
2019-10-28T07:00:00+01:00,1505.64,1508.188,1503.69,1505.964,0,0,0,0
2019-10-28T11:00:00+01:00,1505.8,1506.658,1490.4,1492.305,0,0,0,0
2019-10-28T15:00:00+01:00,1492.25,1493.9,1489.9,1493.1,0,0,0,0
2019-10-28T19:00:00+01:00,1492.996,1494,1490.18,1491.876,0,0,0,0
2019-10-28T23:00:00+01:00,1491.776,1493.036,1490.06,1491.928,0,0,0,0
2019-10-29T03:00:00+01:00,1491.91,1492.77,1491.14,1491.535,0,0,0,0
2019-10-29T07:00:00+01:00,1491.51,1494.758,1490.79,1493.8,0,0,0,0
2019-10-29T11:00:00+01:00,1493.76,1494.046,1483.37,1485.75,0,0,1,0
2019-10-29T15:00:00+01:00,1485.74,1492.405,1484.38,1487.658,0,0,0,0
2019-10-29T19:00:00+01:00,1487.65,1490.23,1487.39,1487.5,0,0,0,0
2019-10-29T23:00:00+01:00,1487.945,1489.47,1486.8,1488.976,0,0,0,0
2019-10-30T03:00:00+01:00,1488.978,1489.4,1487.19,1487.8,0,0,0,0
2019-10-30T07:00:00+01:00,1487.695,1491.7,1487.13,1490.708,0,0,0,0
2019-10-30T11:00:00+01:00,1490.708,1494.9,1489.28,1492.165,0,0,0,0
2019-10-30T15:00:00+01:00,1492.1,1495.683,1490.86,1493.616,0,0,0,0
2019-10-30T19:00:00+01:00,1493.578,1496.598,1480.9,1496.485,0,0,1,0
2019-10-30T23:00:00+01:00,1496.172,1499.6,1493.6,1498.91,0,0,0,0
2019-10-31T03:00:00+01:00,1498.945,1499.6,1496.38,1498.16,0,0,0,0
2019-10-31T07:00:00+01:00,1498.16,1505.888,1496.87,1505.27,0,0,0,0
2019-10-31T11:00:00+01:00,1505.28,1512,1504.57,1511.78,0,0,0,0
2019-10-31T15:00:00+01:00,1511.748,1514.3,1508.03,1512.284,0,0,0,0
2019-10-31T19:00:00+01:00,1512.255,1513.13,1509.78,1512.516,0,0,0,0
2019-10-31T23:00:00+01:00,1512.564,1513.638,1510.85,1511.2,0,0,0,0
2019-11-01T03:00:00+01:00,1511.18,1511.5,1509.31,1509.84,0,0,0,0
2019-11-01T07:00:00+01:00,1509.918,1514.708,1509.08,1511.937,0,0,0,0
2019-11-01T11:00:00+01:00,1511.86,1511.97,1503.1,1510.313,0,0,0,0
2019-11-01T15:00:00+01:00,1510.291,1516.05,1507.16,1509.148,0,0,0,1
2019-11-01T19:00:00+01:00,1509.1,1514.257,1506.93,1514.017,0,0,0,0
2019-11-03T23:00:00+01:00,1513.73,1514.136,1510.8,1513,0,0,0,0
2019-11-04T03:00:00+01:00,1513.08,1513.59,1510.2,1511.5,0,0,0,0
2019-11-04T07:00:00+01:00,1511.457,1513.958,1508.4,1510.67,0,0,0,0
2019-11-04T11:00:00+01:00,1510.728,1514.788,1508.7,1510.235,0,0,0,0
2019-11-04T15:00:00+01:00,1510.18,1511.99,1504.2,1509.6,0,0,0,0
2019-11-04T19:00:00+01:00,1509.6,1510.708,1506.4,1509.576,0,0,0,0
2019-11-04T23:00:00+01:00,1509.6,1509.638,1505.8,1506.6,0,0,0,0
2019-11-05T03:00:00+01:00,1506.76,1507.12,1504.5,1506.605,0,0,0,0
2019-11-05T07:00:00+01:00,1506.545,1507.702,1502.3,1505.008,0,0,0,0
2019-11-05T11:00:00+01:00,1505.008,1505.358,1489.8,1491.585,0,0,0,0
2019-11-05T15:00:00+01:00,1491.53,1495.18,1480.5,1483.408,0,0,0,0
2019-11-05T19:00:00+01:00,1483.31,1485.255,1479.2,1483.3,0,0,1,0
2019-11-05T23:00:00+01:00,1483.4,1487.37,1482.2,1486.738,0,0,0,0
2019-11-06T03:00:00+01:00,1486.69,1487.308,1483.78,1484.328,0,0,0,0
2019-11-06T07:00:00+01:00,1484.3,1488.9,1483.75,1488.728,0,0,0,0
2019-11-06T11:00:00+01:00,1488.685,1489.8,1482.85,1488.898,0,0,0,0
2019-11-06T15:00:00+01:00,1488.958,1494.3,1485.52,1489.688,0,0,0,1
2019-11-06T19:00:00+01:00,1489.6,1492.628,1489.4,1490.4,0,0,0,0
2019-11-06T23:00:00+01:00,1490.324,1491.908,1489.68,1491.1,0,0,0,0
2019-11-07T03:00:00+01:00,1491.11,1491.868,1490.06,1490.925,0,0,0,0
2019-11-07T07:00:00+01:00,1490.83,1492.165,1484.5,1485.72,0,0,0,0
2019-11-07T11:00:00+01:00,1485.67,1486.378,1480.8,1484.788,0,0,0,0
2019-11-07T15:00:00+01:00,1484.778,1488.13,1460.4,1463.45,0,0,0,0
2019-11-07T19:00:00+01:00,1463.578,1471.075,1463.2,1468.3,0,0,0,0
2019-11-07T23:00:00+01:00,1468.3,1469.56,1465.5,1467.4,0,0,0,0
2019-11-08T03:00:00+01:00,1467.26,1469.8,1466.81,1468.67,0,0,0,0
2019-11-08T07:00:00+01:00,1468.67,1472.948,1465.6,1465.856,0,0,0,0
2019-11-08T11:00:00+01:00,1465.7,1467.3,1456,1459.696,0,0,1,0
2019-11-08T15:00:00+01:00,1459.62,1468.218,1458.48,1461.74,0,0,0,0
2019-11-08T19:00:00+01:00,1461.62,1463.64,1457.645,1458.796,0,0,0,0
2019-11-10T23:00:00+01:00,1458.9,1463.73,1458.6,1462.852,0,0,0,0
2019-11-11T03:00:00+01:00,1462.75,1463.425,1461.2,1462.36,0,0,0,0
2019-11-11T07:00:00+01:00,1462.365,1465.92,1461.6,1465.8,0,0,0,0
2019-11-11T11:00:00+01:00,1465.75,1466.418,1459.7,1460.83,0,0,0,0
2019-11-11T15:00:00+01:00,1460.808,1462.708,1447.9,1455.6,0,0,1,0
2019-11-11T19:00:00+01:00,1455.71,1457.748,1454.6,1455.6,0,0,0,0
2019-11-11T23:00:00+01:00,1455.6,1457.04,1454.7,1455.985,0,0,0,0
2019-11-12T03:00:00+01:00,1455.94,1456.795,1452.1,1452.568,0,0,0,0
2019-11-12T07:00:00+01:00,1452.54,1456.29,1448.75,1455.828,0,0,0,0
2019-11-12T11:00:00+01:00,1455.81,1456.02,1449.94,1454.525,0,0,0,0
2019-11-12T15:00:00+01:00,1454.478,1455.5,1445.5,1453.87,0,0,1,0
2019-11-12T19:00:00+01:00,1453.8,1460.5,1452.46,1456.3,0,0,0,0
2019-11-12T23:00:00+01:00,1456.3,1459.6,1455.584,1457.883,0,0,0,0
2019-11-13T03:00:00+01:00,1457.82,1461.7,1457.5,1461.256,0,0,0,0
2019-11-13T07:00:00+01:00,1461.238,1466.4,1457.73,1465.825,0,0,0,0
2019-11-13T11:00:00+01:00,1465.81,1466.7,1461.44,1461.71,0,0,0,0
2019-11-13T15:00:00+01:00,1461.808,1466.06,1460.21,1460.928,0,0,0,0
2019-11-13T19:00:00+01:00,1460.98,1467.1,1460.83,1463.304,0,0,0,0
2019-11-13T23:00:00+01:00,1463.5,1464.68,1460.99,1461.658,0,0,0,0
2019-11-14T03:00:00+01:00,1461.6,1465.876,1461.57,1465.77,0,0,0,0
2019-11-14T07:00:00+01:00,1465.73,1470.49,1463.9,1469.645,0,0,0,0
2019-11-14T11:00:00+01:00,1469.645,1470.358,1466.65,1468.178,0,0,0,0
2019-11-14T15:00:00+01:00,1468.168,1474.2,1464.5,1472.285,0,0,0,0
2019-11-14T19:00:00+01:00,1472.285,1474.6,1469.62,1471.12,0,0,0,1
2019-11-14T23:00:00+01:00,1471.3,1471.34,1466.68,1467.758,0,0,0,0
2019-11-15T03:00:00+01:00,1467.748,1468.305,1463.1,1463.945,0,0,0,0
2019-11-15T07:00:00+01:00,1463.965,1466.96,1462.2,1463.42,1,0,0,0
2019-11-15T11:00:00+01:00,1463.436,1468.5,1463.1,1467.882,0,0,0,0
2019-11-15T15:00:00+01:00,1467.82,1469.2,1464.58,1467.656,0,0,0,0
2019-11-15T19:00:00+01:00,1467.648,1468.36,1465.78,1467.792,0,0,0,0
2019-11-17T23:00:00+01:00,1467.56,1469.6,1465.3,1465.435,0,0,0,0
2019-11-18T03:00:00+01:00,1465.43,1466.582,1464.73,1464.99,0,0,0,0
2019-11-18T07:00:00+01:00,1465.03,1465.85,1458.11,1458.44,0,0,0,0
2019-11-18T11:00:00+01:00,1458.428,1466.3,1456.24,1464.37,1,0,0,0
2019-11-18T15:00:00+01:00,1464.37,1473.95,1464.35,1471.965,0,0,0,0
2019-11-18T19:00:00+01:00,1471.965,1472.47,1470.5,1471.285,0,0,0,0
2019-11-18T23:00:00+01:00,1471.2,1475.4,1469.68,1469.836,0,1,0,0
2019-11-19T03:00:00+01:00,1469.74,1472.9,1468.97,1472.2,0,0,0,0
2019-11-19T07:00:00+01:00,1472.118,1473.3,1465.79,1465.928,0,0,0,0
2019-11-19T11:00:00+01:00,1465.95,1470.06,1464.66,1468.76,0,0,0,0
2019-11-19T15:00:00+01:00,1468.768,1475,1465.7,1474.418,0,0,0,0
2019-11-19T19:00:00+01:00,1474.436,1475.128,1471.44,1472.196,0,0,0,0
2019-11-19T23:00:00+01:00,1472.216,1475.246,1471.878,1473.564,0,0,0,0
2019-11-20T03:00:00+01:00,1473.564,1476.24,1472.7,1475.26,0,0,0,0
2019-11-20T07:00:00+01:00,1475.275,1478.8,1472.59,1476.356,0,1,0,0
2019-11-20T11:00:00+01:00,1476.25,1477.056,1470.1,1471.7,0,0,0,0
2019-11-20T15:00:00+01:00,1471.82,1473.2,1465.8,1471.29,0,0,0,0
2019-11-20T19:00:00+01:00,1471.28,1475.448,1469.44,1471.6,0,0,0,0
2019-11-20T23:00:00+01:00,1471.5,1475.565,1471.14,1475.08,0,0,0,0
2019-11-21T03:00:00+01:00,1475.008,1475.65,1469.4,1470.4,0,0,0,0
2019-11-21T07:00:00+01:00,1470.365,1474.5,1468.73,1470.638,0,0,0,0
2019-11-21T11:00:00+01:00,1470.648,1471.495,1465.698,1469.885,0,0,0,0
2019-11-21T15:00:00+01:00,1469.84,1470.718,1462.96,1465.23,0,0,0,0
2019-11-21T19:00:00+01:00,1465.23,1465.868,1462.1,1464.1,0,0,0,0
2019-11-21T23:00:00+01:00,1464.225,1465.616,1463.2,1463.67,0,0,0,0
2019-11-22T03:00:00+01:00,1463.676,1466.568,1463.3,1465.805,0,0,0,0
2019-11-22T07:00:00+01:00,1465.76,1471.9,1464.5,1471.178,0,0,0,0
2019-11-22T11:00:00+01:00,1471.3,1473.2,1468.01,1468.705,0,0,0,0
2019-11-22T15:00:00+01:00,1468.63,1469.69,1461.1,1462.62,0,0,0,0
2019-11-22T19:00:00+01:00,1462.51,1463.784,1461.52,1461.903,0,0,0,0
2019-11-24T23:00:00+01:00,1461.88,1461.88,1459.3,1461.07,0,0,0,0
2019-11-25T03:00:00+01:00,1461.09,1462.108,1458.25,1458.34,0,0,0,0
2019-11-25T07:00:00+01:00,1458.37,1459.68,1456.3,1459.305,0,0,0,0
2019-11-25T11:00:00+01:00,1459.27,1459.865,1453.93,1455.97,0,0,0,0
2019-11-25T15:00:00+01:00,1455.93,1460.758,1454.98,1456.29,0,0,0,0
2019-11-25T19:00:00+01:00,1456.336,1457.87,1454.19,1455.2,0,0,0,0
2019-11-25T23:00:00+01:00,1455.2,1455.5,1451.5,1453.628,0,0,0,0
2019-11-26T03:00:00+01:00,1453.53,1456.288,1453.1,1455.758,0,0,0,0
2019-11-26T07:00:00+01:00,1455.68,1459.15,1454.7,1457.438,0,0,0,0
2019-11-26T11:00:00+01:00,1457.34,1458.916,1453.5,1455.3,0,0,0,0
2019-11-26T15:00:00+01:00,1455.39,1462.692,1449.8,1460.09,0,0,1,0
2019-11-26T19:00:00+01:00,1459.98,1462.9,1459.08,1461.2,0,0,0,1
2019-11-26T23:00:00+01:00,1461.2,1461.864,1459.4,1459.696,0,0,0,0
2019-11-27T03:00:00+01:00,1459.61,1460.09,1457.7,1458.7,0,0,0,0
2019-11-27T07:00:00+01:00,1458.865,1460.258,1457.8,1458.96,0,0,0,0
2019-11-27T11:00:00+01:00,1458.85,1460.24,1453.6,1455.105,0,0,0,0
2019-11-27T15:00:00+01:00,1455.12,1456.538,1452.43,1456.024,1,0,0,0
2019-11-27T19:00:00+01:00,1456.04,1456.05,1453.4,1454.3,0,0,0,0
2019-11-27T23:00:00+01:00,1454.2,1458.288,1454.2,1457.19,0,0,0,0
2019-11-28T03:00:00+01:00,1457.14,1457.5,1455.4,1457.018,0,0,0,0
2019-11-28T07:00:00+01:00,1456.91,1458.224,1455.2,1456.9,0,0,0,0
2019-11-28T11:00:00+01:00,1456.955,1457.566,1454.67,1456.485,0,0,0,0
2019-11-28T15:00:00+01:00,1456.485,1456.538,1454.13,1455.814,0,0,0,0
2019-11-28T19:00:00+01:00,1455.812,1455.812,1455.75,1455.78,0,0,0,0
2019-11-28T23:00:00+01:00,1455.378,1457.238,1455,1457.015,0,0,0,0
2019-11-29T03:00:00+01:00,1457.048,1459.228,1456.6,1458.405,0,0,0,0
2019-11-29T07:00:00+01:00,1458.3,1459.125,1455.5,1456.07,0,0,0,0
2019-11-29T11:00:00+01:00,1456.09,1457.01,1452.8,1453.39,0,0,0,0
2019-11-29T15:00:00+01:00,1453.41,1466.528,1453.09,1463.85,0,1,0,0
2019-11-29T19:00:00+01:00,1463.85,1464.7,1462.74,1463.6,0,0,0,0
2019-12-01T23:00:00+01:00,1464.02,1464.25,1459.87,1460.565,0,0,0,0
2019-12-02T03:00:00+01:00,1460.558,1460.818,1458.5,1459.576,0,0,0,0
2019-12-02T07:00:00+01:00,1459.3,1460.378,1453.5,1455.4,0,0,0,0
2019-12-02T11:00:00+01:00,1455.82,1461.65,1455.1,1458.636,0,0,0,0
2019-12-02T15:00:00+01:00,1458.6,1465.53,1456.7,1463.508,0,0,0,0
2019-12-02T19:00:00+01:00,1463.584,1465.02,1461.76,1462.2,0,0,0,0
2019-12-02T23:00:00+01:00,1462.2,1463.898,1461.1,1462.865,0,0,0,0
2019-12-03T03:00:00+01:00,1462.8,1463.096,1460.28,1460.995,0,0,0,0
2019-12-03T07:00:00+01:00,1460.95,1466.93,1459.68,1466.028,0,0,0,0
2019-12-03T11:00:00+01:00,1465.98,1475.3,1464.8,1474.278,0,0,0,0
2019-12-03T15:00:00+01:00,1474.23,1481.738,1473.64,1478.848,0,0,0,0
2019-12-03T19:00:00+01:00,1478.86,1479.618,1476.5,1477.3,0,0,0,0
2019-12-03T23:00:00+01:00,1477.3,1478.9,1475.8,1477.855,0,0,0,0
2019-12-04T03:00:00+01:00,1478,1481.1,1477.14,1480.016,0,0,0,0
2019-12-04T07:00:00+01:00,1480.004,1484.1,1472.4,1474.268,0,1,0,0
2019-12-04T11:00:00+01:00,1474.245,1481.83,1473.4,1477.48,0,0,0,0
2019-12-04T15:00:00+01:00,1477.47,1478.453,1471.2,1473.988,1,0,0,0
2019-12-04T19:00:00+01:00,1473.91,1475.285,1472.8,1474.4,0,0,0,0
2019-12-04T23:00:00+01:00,1474.4,1476.4,1473.68,1475.76,0,0,0,0
2019-12-05T03:00:00+01:00,1475.89,1478.1,1474.92,1477.695,0,0,0,0
2019-12-05T07:00:00+01:00,1477.6,1478.246,1473.3,1474,0,0,0,0
2019-12-05T11:00:00+01:00,1474.09,1478.648,1473,1474.218,0,0,0,0
2019-12-05T15:00:00+01:00,1474.13,1480.34,1472.7,1479.088,0,0,0,1
2019-12-05T19:00:00+01:00,1479,1479.148,1474.9,1475.8,0,0,0,0
2019-12-05T23:00:00+01:00,1475.8,1476.405,1474.7,1475.8,0,0,0,0
2019-12-06T03:00:00+01:00,1476.076,1476.3,1474.84,1475.11,0,0,0,0
2019-12-06T07:00:00+01:00,1475.06,1475.46,1471.3,1474.6,0,0,0,0
2019-12-06T11:00:00+01:00,1474.72,1479.9,1464.9,1467.894,0,0,0,0
2019-12-06T15:00:00+01:00,1467.82,1468.06,1458.5,1461.3,0,0,0,0
2019-12-06T19:00:00+01:00,1461.38,1461.965,1459.12,1460.028,0,0,0,0
2019-12-08T23:00:00+01:00,1459.82,1461.56,1458.4,1460.31,0,0,1,0
2019-12-09T03:00:00+01:00,1460.344,1461.26,1458.9,1460.5,0,0,0,0
2019-12-09T07:00:00+01:00,1460.72,1463.165,1460,1462.237,0,0,0,0
2019-12-09T11:00:00+01:00,1462.238,1465.357,1461.87,1464.07,0,0,0,0
2019-12-09T15:00:00+01:00,1464.07,1464.828,1459.68,1459.91,0,0,0,0
2019-12-09T19:00:00+01:00,1459.95,1462.04,1459.08,1461.438,0,0,0,0
2019-12-09T23:00:00+01:00,1461.5,1462.08,1460.3,1460.94,0,0,0,0
2019-12-10T03:00:00+01:00,1461.065,1462.78,1459.8,1461.2,0,0,0,0
2019-12-10T07:00:00+01:00,1461.34,1465.24,1459.7,1464.358,0,0,0,0
2019-12-10T11:00:00+01:00,1464.3,1468.015,1463.62,1467,0,0,0,0
2019-12-10T15:00:00+01:00,1467.022,1469.145,1462.26,1463.164,0,0,0,1
2019-12-10T19:00:00+01:00,1463.164,1465.8,1462.73,1464.3,0,0,0,0
2019-12-10T23:00:00+01:00,1464.188,1465.02,1463.238,1464.1,0,0,0,0
2019-12-11T03:00:00+01:00,1464.165,1464.285,1462.87,1463.13,0,0,0,0
2019-12-11T07:00:00+01:00,1463.124,1467.33,1462.598,1467.076,0,0,0,0
2019-12-11T11:00:00+01:00,1467.068,1468.26,1465.09,1466.995,0,0,0,0
2019-12-11T15:00:00+01:00,1467.068,1472.808,1466.37,1470.348,0,0,0,0
2019-12-11T19:00:00+01:00,1470.28,1478.86,1467.1,1474.478,0,0,0,0
2019-12-11T23:00:00+01:00,1474.5,1475.7,1473.7,1474.37,0,0,0,0
2019-12-12T03:00:00+01:00,1474.3,1475.568,1474,1474.63,0,0,0,0
2019-12-12T07:00:00+01:00,1474.52,1474.94,1471.9,1473.3,0,0,0,0
2019-12-12T11:00:00+01:00,1473.44,1484,1473.1,1482.77,0,0,0,0
2019-12-12T15:00:00+01:00,1482.77,1487,1464.3,1467.658,0,1,0,0
2019-12-12T19:00:00+01:00,1467.67,1470.288,1463.7,1469.6,0,0,0,0
2019-12-12T23:00:00+01:00,1469.6,1470,1461.7,1468.595,1,0,0,0
2019-12-13T03:00:00+01:00,1468.53,1469.6,1466.8,1467.845,0,0,0,0
2019-12-13T07:00:00+01:00,1467.848,1473.308,1465.6,1471.39,0,0,0,0
2019-12-13T11:00:00+01:00,1471.348,1475.5,1468.16,1468.39,0,0,0,0
2019-12-13T15:00:00+01:00,1468.365,1477.9,1465.19,1474.708,0,0,0,0
2019-12-13T19:00:00+01:00,1474.61,1478,1474.42,1475.668,0,0,0,0
2019-12-15T23:00:00+01:00,1475.54,1476.3,1473,1474.325,0,0,0,0
2019-12-16T03:00:00+01:00,1474.27,1476.325,1473.94,1476.178,0,0,0,0
2019-12-16T07:00:00+01:00,1476.178,1478.725,1474.4,1477.485,0,0,0,0
2019-12-16T11:00:00+01:00,1477.36,1479.238,1475.78,1477.904,0,0,0,0
2019-12-16T15:00:00+01:00,1477.87,1479.9,1473.6,1475.085,0,0,0,0
2019-12-16T19:00:00+01:00,1475.105,1476.79,1474.7,1475.958,0,0,0,0
2019-12-16T23:00:00+01:00,1476,1476.25,1474.2,1474.98,0,0,0,0
2019-12-17T03:00:00+01:00,1474.86,1477.6,1474.7,1476.978,0,0,0,0
2019-12-17T07:00:00+01:00,1476.9,1479.418,1475.8,1478.556,0,0,0,0
2019-12-17T11:00:00+01:00,1478.556,1480.5,1474.7,1476.192,0,0,0,1
2019-12-17T15:00:00+01:00,1476.15,1478.464,1474,1477.118,0,0,0,0
2019-12-17T19:00:00+01:00,1477.04,1477.425,1474.9,1476.118,0,0,0,0
2019-12-17T23:00:00+01:00,1475.9,1476.344,1474.8,1475.982,0,0,0,0
2019-12-18T03:00:00+01:00,1475.8,1477.23,1475.6,1476.9,0,0,0,0
2019-12-18T07:00:00+01:00,1477.031,1479.256,1476.5,1478.796,0,0,0,0
2019-12-18T11:00:00+01:00,1478.755,1479.238,1470.3,1472.372,1,0,0,0
2019-12-18T15:00:00+01:00,1472.26,1478.5,1471.5,1474.658,0,0,0,0
2019-12-18T19:00:00+01:00,1474.59,1476.058,1473.9,1475.348,0,0,0,0
2019-12-18T23:00:00+01:00,1475.2,1477.442,1474.58,1477.3,0,0,0,0
2019-12-19T03:00:00+01:00,1477.2,1477.96,1476,1476.185,0,0,0,0
2019-12-19T07:00:00+01:00,1476.188,1476.938,1472.9,1474.185,0,0,0,0
2019-12-19T11:00:00+01:00,1474.168,1477.47,1472.9,1476.24,0,0,0,0
2019-12-19T15:00:00+01:00,1476.305,1480.108,1474.2,1479.7,0,0,0,0
2019-12-19T19:00:00+01:00,1479.69,1481.668,1478.46,1478.6,0,1,0,0
2019-12-19T23:00:00+01:00,1478.7,1479.58,1477.89,1478.318,0,0,0,0
2019-12-20T03:00:00+01:00,1478.318,1479.365,1477.7,1479.124,0,0,0,0
2019-12-20T07:00:00+01:00,1479.148,1479.66,1476.6,1478.252,0,0,0,0
2019-12-20T11:00:00+01:00,1478.252,1480.678,1476.6,1480.072,0,0,0,0
2019-12-20T15:00:00+01:00,1480.02,1480.928,1475.5,1477.29,1,0,0,0
2019-12-20T19:00:00+01:00,1477.2,1478.378,1476.7,1477.968,0,0,0,0
2019-12-22T23:00:00+01:00,1477.79,1479.708,1477.3,1479.618,0,0,0,0
2019-12-23T03:00:00+01:00,1479.618,1481.676,1479,1481.138,0,0,0,0
2019-12-23T07:00:00+01:00,1481.138,1485.165,1480.8,1484.946,0,0,0,0
2019-12-23T11:00:00+01:00,1484.87,1485.208,1480.3,1483.18,0,0,0,0
2019-12-23T15:00:00+01:00,1483.218,1484.848,1481.6,1483.924,0,0,0,0
2019-12-23T19:00:00+01:00,1483.908,1486.2,1483.8,1485.54,0,0,0,0
2019-12-23T23:00:00+01:00,1485.9,1487.532,1484.25,1487.46,0,0,0,0
2019-12-24T03:00:00+01:00,1487.505,1490.9,1487.11,1490.246,0,0,0,0
2019-12-24T07:00:00+01:00,1490.16,1493.1,1489.29,1490.982,0,0,0,0
2019-12-24T11:00:00+01:00,1490.981,1492.5,1488.66,1490.184,0,0,0,0
2019-12-24T15:00:00+01:00,1490.12,1500.5,1489.98,1499.548,0,0,0,0
2019-12-24T19:00:00+01:00,1499.548,1500.4,1498.424,1499.3,0,0,0,0
2019-12-25T23:00:00+01:00,1499.468,1501.285,1497.16,1501.225,0,0,0,0
2019-12-26T03:00:00+01:00,1501.276,1505.498,1501.09,1504.476,0,0,0,0
2019-12-26T07:00:00+01:00,1504.476,1504.8,1502.6,1504,0,0,0,0
2019-12-26T11:00:00+01:00,1504.115,1508.268,1503.3,1507.748,0,0,0,0
2019-12-26T15:00:00+01:00,1507.76,1512.6,1506.5,1508.576,0,0,0,0
2019-12-26T19:00:00+01:00,1508.49,1512.4,1508.21,1511.3,0,0,0,0
2019-12-26T23:00:00+01:00,1511.3,1511.64,1509.06,1510.451,0,0,0,0
2019-12-27T03:00:00+01:00,1510.451,1514.019,1509.59,1510.417,0,0,0,0
2019-12-27T07:00:00+01:00,1510.29,1511.93,1507.25,1511.856,0,0,0,0
2019-12-27T11:00:00+01:00,1511.78,1512.408,1508.6,1510.445,0,0,0,0
2019-12-27T15:00:00+01:00,1510.445,1515.277,1509.2,1514.15,0,0,0,0
2019-12-27T19:00:00+01:00,1514.04,1514.13,1509.8,1510.81,0,0,0,0
2019-12-29T23:00:00+01:00,1510.81,1515.056,1510.5,1514.23,0,0,0,0
2019-12-30T03:00:00+01:00,1513.8,1515.76,1513.1,1515.2,0,0,0,0
2019-12-30T07:00:00+01:00,1515.08,1515.3,1512.1,1512.977,0,0,0,0
2019-12-30T11:00:00+01:00,1512.91,1513.471,1510.5,1512.438,0,0,0,0
2019-12-30T15:00:00+01:00,1512.37,1516.1,1512,1515.077,0,0,0,0
2019-12-30T19:00:00+01:00,1515.01,1515.928,1514.3,1514.938,0,0,0,0
2019-12-30T23:00:00+01:00,1514.9,1522.02,1514.548,1521.248,0,0,0,0
2019-12-31T03:00:00+01:00,1521.25,1524.111,1520.7,1523.284,0,0,0,0
2019-12-31T07:00:00+01:00,1523.22,1525.28,1522.67,1523.5,0,1,0,0
2019-12-31T11:00:00+01:00,1523.6,1524.25,1519.7,1520.72,0,0,0,0
2019-12-31T15:00:00+01:00,1520.69,1524.817,1516.3,1522.65,0,0,0,0
2019-12-31T19:00:00+01:00,1522.61,1522.848,1516.7,1517.177,0,0,0,0
2020-01-01T23:00:00+01:00,1517.7,1521.217,1516.7,1519.365,0,0,0,0
2020-01-02T03:00:00+01:00,1519.38,1521.16,1517.9,1520.1,0,0,0,0
2020-01-02T07:00:00+01:00,1520.185,1521.397,1518.3,1520.69,0,0,0,0
2020-01-02T11:00:00+01:00,1520.676,1529.1,1519.5,1528.035,0,0,0,0
2020-01-02T15:00:00+01:00,1527.96,1531.335,1522.6,1525.238,0,0,0,0
2020-01-02T19:00:00+01:00,1525.15,1529.07,1524.6,1528.9,0,0,0,0
2020-01-02T23:00:00+01:00,1528.9,1535.748,1527.7,1534.928,0,0,0,0
2020-01-03T03:00:00+01:00,1534.925,1543.88,1532.5,1541.36,0,0,0,0
2020-01-03T07:00:00+01:00,1541.39,1550.38,1540.08,1546.77,0,0,0,0
